TimeMs,00:1c:f0:cb:ec:92.APRSSI
1305237305968,-73
1305237306528,-69
1305237307107,-70
1305237307639,-70
1305237308193,-69
1305237308745,-72
1305237309274,-67
1305237309848,-68
1305237310401,-70
1305237310960,-70
1305237311495,-67
1305237312041,-72
1305237312639,-71
1305237313198,-69
1305237313751,-71
1305237314316,-70
1305237314867,-70
1305237315395,-70
1305237315981,-71
1305237316553,-68
1305237317127,-69
1305237317656,-69
1305237318225,-67
1305237318795,-67
1305237319328,-70
1305237319891,-68
1305237320443,-69
1305237320992,-70
1305237321525,-70
1305237322102,-68
1305237322675,-71
1305237323268,-71
1305237323929,-68
1305237324493,-68
1305237325023,-73
1305237325572,-69
1305237326161,-68
1305237326724,-72
1305237327297,-70
1305237327851,-68
1305237328421,-70
1305237329031,-71
1305237329558,-68
1305237330128,-70
1305237330686,-71
1305237331248,
1305237331799,-68
1305237332388,-71
1305237332942,-68
1305237333477,-68
1305237334068,-72
1305237334639,-68
1305237335173,-69
1305237335721,-70
1305237336308,-68
1305237336881,-68
1305237337481,-71
1305237338017,-70
1305237338603,-68
1305237339168,-71
1305237339718,-71
1305237340296,-67
1305237340858,-68
1305237341419,-70
1305237341957,-69
1305237342522,-69
1305237343094,-71
1305237343634,-67
1305237344215,-69
1305237344759,-71
1305237345341,-69
1305237346049,-68
1305237346616,-69
1305237347183,-71
1305237347736,-67
1305237348330,-68
1305237348893,-71
1305237349444,-70
1305237349976,-68
1305237350587,-71
1305237351134,-71
1305237351663,-68
1305237352256,-71
1305237352843,-71
1305237353418,-70
1305237353973,-68
1305237354541,-71
1305237355137,-68
1305237355679,-68
1305237356289,-72
1305237356840,-70
1305237357406,-68
1305237357958,-71
1305237358554,-71
1305237359117,-68
1305237359679,-69
1305237360262,-72
1305237360832,-68
1305237361401,-69
1305237361933,-71
1305237362510,-68
1305237363066,-69
1305237363628,-72
1305237364168,-69
1305237364731,-68
1305237365303,-71
1305237365835,-72
1305237366408,-70
1305237366970,-70
1305237367539,-71
1305237368076,-67
1305237368664,-69
1305237369214,-72
1305237369774,-67
1305237370313,-67
1305237370875,-70
1305237371432,-69
1305237371964,-68
1305237372547,-71
1305237373120,-67
1305237373702,-68
1305237374238,-71
1305237374796,-68
1305237375353,-69
1305237375888,-70
1305237376468,-70
1305237377026,-68
1305237377592,-71
1305237378123,-72
1305237378705,-68
1305237379264,-72
1305237379811,-71
1305237380354,-68
1305237380912,-70
1305237381467,-71
1305237382003,-67
1305237382572,-69
1305237383138,-70
1305237383693,-68
1305237384228,-68
1305237384802,-69
1305237385389,-68
1305237385927,-67
1305237386552,-68
1305237387119,-70
1305237387666,-69
1305237388201,-71
1305237388769,-71
1305237389321,-71
1305237389877,-69
1305237390425,-70
1305237390993,-70
1305237391551,-70
1305237392100,-69
1305237392675,-70
1305237393230,-70
1305237393789,-69
1305237394327,-69
1305237394888,-69
1305237395458,-69
1305237396004,-69
1305237396571,-68
1305237397095,-69
1305237397668,-68
1305237398226,-71
1305237398810,-70
1305237399374,-69
1305237399949,-68
1305237400481,-70
1305237401047,-69
1305237401641,-68
1305237402241,-71
1305237402814,-70
1305237403399,-68
1305237403965,-68
1305237404503,-70
1305237405068,-67
1305237405635,-68
1305237406170,-71
1305237406756,-68
1305237407306,-69
1305237407868,-72
1305237408436,-67
1305237409217,-69
1305237409773,-68
1305237410309,-71
1305237410889,-68
1305237411449,-69
1305237412003,-71
1305237412531,-72
1305237413082,-67
1305237413639,-73
1305237414179,-72
1305237414742,-68
1305237415295,-70
1305237415843,-70
1305237416373,-69
1305237416960,-71
1305237417518,-71
1305237418065,-69
1305237418596,-73
1305237419170,-71
1305237419691,-68
1305237420408,-69
1305237420981,-69
1305237421535,-69
1305237422091,-67
1305237422629,-70
1305237423206,-71
1305237423772,-68
1305237424311,-72
1305237424960,-72
1305237425537,-69
1305237426096,-71
1305237426630,-71
1305237427197,-73
1305237427749,-68
1305237428277,-72
1305237428844,-69
1305237429397,-69
1305237429964,-72
1305237430503,-71
1305237431086,-69
1305237431646,-73
1305237432212,-70
1305237432741,-70
1305237433315,-69
1305237433886,-74
1305237434425,-66
1305237435012,
1305237435575,-71
1305237436143,-68
1305237436687,-71
1305237437266,-73
1305237437824,-68
1305237438353,-67
1305237438924,-71
1305237439476,-68
1305237440041,-69
1305237440603,-73
1305237441190,-70
1305237441757,-69
1305237442315,-73
1305237442844,-73
1305237443401,-68
1305237443970,-71
1305237444504,-70
1305237445078,-69
1305237445654,-71
1305237446226,-71
1305237446767,-67
1305237447344,-68
1305237447942,-72
1305237448483,-67
1305237449050,-69
1305237449578,-67
1305237450144,-71
1305237450689,-69
1305237451267,-71
1305237451813,-68
1305237452555,-67
1305237453136,-69
1305237453687,-72
1305237454242,-70
1305237454796,-70
1305237455381,-71
1305237455941,-71
1305237456508,-69
1305237457106,-71
1305237457679,-75
1305237458259,-69
1305237458813,-68
1305237459411,-73
1305237459991,-70
1305237460557,-70
1305237461103,-73
1305237461677,-68
1305237462236,-69
1305237462809,-71
1305237463415,-70
1305237464168,-70
1305237464713,-69
1305237465291,-69
1305237465854,-71
1305237466428,-71
1305237466980,-69
1305237467597,-71
1305237468151,-70
1305237468732,-70
1305237469288,-69
1305237469856,-69
1305237470414,-68
1305237470944,-72
1305237471530,-71
1305237472084,-70
1305237472637,-70
1305237473179,-72
1305237473751,-69
1305237474312,-71
1305237474937,-72
1305237475524,-69
1305237476111,-69
1305237476661,-70
1305237477193,-70
1305237477743,-68
1305237478312,-70
1305237478859,-71
1305237479451,-68
1305237480011,-70
1305237480606,-72
1305237481149,-70
1305237481721,-69
1305237482278,-70
1305237482821,-69
1305237483420,-70
1305237483985,-71
1305237484549,-69
1305237485108,-70
1305237485677,-71
1305237486200,-69
1305237486777,-70
1305237487340,-71
1305237487921,-72
1305237488516,-69
1305237489071,-71
1305237489668,-72
1305237490235,-69
1305237490824,-70
1305237491368,-72
1305237491948,-69
1305237492530,-70
1305237493079,-70
1305237493690,-69
1305237494237,-70
1305237494801,-70
1305237495340,-69
1305237495920,-70
1305237496478,-71
1305237497038,-72
1305237497633,-70
1305237498204,-70
1305237498816,-70
1305237499374,-70
1305237499947,-71
1305237500532,-70
1305237501094,-70
1305237501665,-69
1305237502233,-69
1305237502789,-72
1305237503331,-70
1305237503897,-69
1305237504479,-73
1305237505017,-70
1305237505598,-72
1305237506176,-72
1305237506760,-70
1305237507335,-69
1305237507922,-72
1305237508506,-71
1305237509073,-69
1305237509645,-70
1305237510238,-73
1305237510814,-71
1305237511385,-70
1305237511966,-71
1305237512537,-72
1305237513113,-68
1305237513707,-68
1305237514270,-72
1305237514854,-68
1305237515401,-70
1305237515980,-72
1305237516539,-69
1305237517069,-69
1305237517644,-71
1305237518182,-71
1305237518745,-70
1305237519275,-72
1305237519824,-71
1305237520397,-70
1305237520958,-71
1305237521542,-71
1305237522124,-69
1305237522674,-71
1305237523399,-72
1305237523985,-71
1305237524546,-69
1305237525143,-71
1305237525675,-72
1305237526310,-69
1305237526873,-69
1305237527401,-71
1305237527943,-70
1305237528487,-69
1305237529051,-72
1305237529594,-70
1305237530160,-70
1305237530713,-72
1305237531261,-69
1305237531869,-70
1305237532420,-73
1305237533007,-71
1305237533536,-71
1305237534118,-74
1305237534697,-71
1305237535234,-71
1305237535812,-72
1305237536362,-71
1305237536918,-72
1305237537482,-70
1305237538058,-72
1305237538627,-71
1305237539179,-71
1305237539707,-73
1305237540269,-69
1305237540828,-70
1305237541363,-71
1305237541954,-68
1305237542521,-69
1305237543091,-72
1305237543652,-71
1305237544248,-70
1305237544766,-72
1305237545312,-71
1305237545894,-70
1305237546449,-70
1305237547019,-73
1305237547568,-70
1305237548147,-70
1305237548710,-71
1305237549267,-69
1305237549799,-70
1305237550366,-72
1305237550929,-68
1305237551460,-70
1305237552058,-72
1305237552615,-73
1305237553176,-70
1305237553706,-70
1305237554289,-73
1305237554864,-70
1305237555394,-72
1305237555936,-70
1305237556500,-68
1305237557065,-73
1305237557594,-71
1305237558167,-70
1305237558715,-70
1305237559272,-73
1305237559807,-69
1305237560372,-73
1305237560934,-73
1305237561484,-70
1305237562048,-70
1305237562601,-72
1305237563165,-70
1305237563694,-69
1305237564285,-73
1305237564843,-69
1305237565413,-70
1305237565938,-72
1305237566523,-69
1305237567092,-70
1305237567638,-71
1305237568220,-65
1305237568773,-74
1305237569327,-69
1305237569857,-71
1305237570438,-67
1305237571059,-70
1305237571599,-69
1305237572174,-75
1305237572734,-68
1305237573311,-71
1305237573843,-70
1305237574420,-70
1305237574991,-73
1305237575544,-69
1305237576080,-69
1305237576652,-71
1305237577217,-70
1305237577786,-70
1305237578337,-71
1305237578893,-71
1305237579447,-69
1305237579977,-71
1305237580553,-71
1305237581113,-69
1305237581661,-68
1305237582199,-71
1305237582813,-69
1305237583373,-68
1305237583929,-71
1305237584504,-69
1305237585060,-69
1305237585614,-71
1305237586153,-69
1305237586709,-70
1305237587282,-70
1305237587809,-70
1305237588361,-71
1305237588906,-69
1305237589530,-72
1305237590101,-69
1305237590659,-68
1305237591217,-74
1305237591754,-68
1305237592293,-69
1305237592863,-70
1305237593429,-68
1305237593956,-71
1305237594537,-72
1305237595102,-66
1305237595650,-68
1305237596174,-72
1305237596735,-68
1305237597297,-67
1305237597830,-70
1305237598364,-68
1305237598944,-68
1305237599504,-71
1305237600063,-70
1305237600651,-67
1305237601220,-71
1305237601788,-69
1305237602348,-68
1305237602904,-70
1305237603454,-70
1305237603982,-69
1305237604573,-71
1305237605111,-70
1305237605678,-69
1305237606231,-70
1305237606824,-69
1305237607401,-69
1305237607940,-70
1305237608519,-71
1305237609070,-68
1305237609626,-68
1305237610173,-66
1305237610753,-69
1305237611343,-69
1305237611893,-68
1305237612428,-69
1305237612992,-69
1305237613547,-71
1305237614094,-68
1305237614677,-69
1305237615252,-71
1305237615823,-72
1305237616383,-68
1305237616945,-70
1305237617511,-72
1305237618037,-73
1305237618595,-68
1305237619165,-72
1305237619729,-69
1305237620284,-70
1305237620872,-71
1305237621428,-72
1305237622011,-69
1305237622560,-70
1305237623120,-71
1305237623680,-70
1305237624213,-71
1305237624805,-72
1305237625367,-69
1305237625929,-67
1305237626478,-73
1305237627055,-68
1305237627622,-67
1305237628149,-72
1305237628725,-68
1305237629311,-68
1305237629861,-73
1305237630398,-72
1305237630974,-67
1305237631543,-70
1305237632098,-71
1305237632667,-68
1305237633231,-72
1305237633803,-72
1305237634339,-67
1305237634910,-68
1305237635465,-71
1305237636025,-69
1305237636580,-67
1305237637143,-72
1305237637703,-68
1305237638252,-67
1305237638837,-73
1305237639412,-67
1305237639974,-69
1305237640509,-72
1305237641084,-70
1305237641672,-69
1305237642231,-73
1305237642768,-71
1305237643338,-69
1305237643904,-71
1305237644440,-70
1305237645032,-67
1305237645590,-68
1305237646171,-72
1305237646705,-67
1305237647260,-69
1305237647823,-71
1305237648488,-68
1305237649055,-67
1305237649623,-72
1305237650187,-73
1305237650719,-68
1305237651289,-72
1305237651860,-71
1305237652395,-68
1305237652968,-69
1305237653541,-70
1305237654093,-68
1305237654632,-68
1305237655211,-72
1305237655769,-68
1305237656323,-67
1305237656858,-73
1305237657419,-67
1305237657973,-68
1305237658541,-72
1305237659342,
1305237659876,-67
1305237660646,-67
1305237661234,-68
1305237661789,-72
1305237662360,-72
1305237662900,-68
1305237663459,-71
1305237663983,-68
1305237664528,-68
1305237665165,-73
1305237665727,-72
1305237666330,-68
1305237666863,-69
1305237667422,-71
1305237667994,-66
1305237668532,-68
1305237669106,-69
1305237669662,-67
1305237670229,-68
1305237670774,-71
1305237671366,-67
1305237672151,-67
1305237672688,-68
1305237673276,-73
1305237673859,-71
1305237674433,-66
1305237674964,-71
1305237675523,-70
1305237676096,-69
1305237676728,-70
1305237677292,-70
1305237677863,-69
1305237678438,-69
1305237678978,-69
1305237679541,-69
1305237680108,-67
1305237680641,-71
1305237681192,-68
1305237681722,-68
1305237682292,-73
1305237682826,-72
1305237683413,-67
1305237683972,-70
1305237684552,-69
1305237685076,-70
1305237685636,-70
1305237686194,-71
1305237686730,-68
1305237687322,-70
1305237687893,-71
1305237688421,-67
1305237688964,-71
1305237689551,-70
1305237690137,-68
1305237690671,-67
1305237691248,-72
1305237691815,-68
1305237692366,-69
1305237692903,-70
1305237693499,-68
1305237694066,-67
1305237694622,-71
1305237695161,-72
1305237695728,-69
1305237696283,-72
1305237696815,-72
1305237697403,-68
1305237697948,-73
1305237698493,-71
1305237699022,-69
1305237699603,-71
1305237700204,-72
1305237700768,-68
1305237701346,-69
1305237701896,-72
1305237702449,-68
1305237702980,-68
1305237703558,-72
1305237704110,-67
1305237704676,-68
1305237705233,-72
1305237705803,-70
1305237706379,-68
1305237706920,-72
1305237707499,-71
1305237708052,-69
1305237708607,-73
1305237709145,-74
1305237709731,-68
1305237710300,-68
1305237710850,-73
1305237711441,-69
1305237711996,-68
1305237712555,-71
1305237713095,-70
1305237713671,-68
1305237714226,-72
1305237714793,-68
1305237715324,-68
1305237715879,-73
1305237716507,-68
1305237717038,-68
1305237717622,-73
1305237718176,-72
1305237718732,-68
1305237719273,-72
1305237719841,-71
1305237720406,-67
1305237720950,-68
1305237721558,-74
1305237722133,-68
1305237722669,-66
1305237723422,-67
1305237723989,-73
1305237724553,-68
1305237725088,-67
1305237725666,-72
1305237726230,-68
1305237726788,-67
1305237727374,-72
1305237727993,-73
1305237728557,-68
1305237729100,-72
1305237729679,-72
1305237730267,-68
1305237730838,-67
1305237731374,-73
1305237731941,-67
1305237732493,-66
1305237733043,-74
1305237733612,-68
1305237734223,-66
1305237734799,-72
1305237735343,-72
1305237735936,-66
1305237736488,-74
1305237737052,-70
1305237737603,-67
1305237738168,-66
1305237738742,-73
1305237739311,-67
1305237739878,-68
1305237740442,-72
1305237740997,-71
1305237741527,-68
1305237742089,-73
1305237742670,-72
1305237743203,-68
1305237743786,-71
1305237744369,-72
1305237744917,-68
1305237745461,-71
1305237746092,-73
1305237746653,-68
1305237747181,-68
1305237747755,-73
1305237748310,-68
1305237748879,-68
1305237749412,-72
1305237749989,-67
1305237750559,-69
1305237751146,-73
1305237751693,-72
1305237752259,-67
1305237752814,-70
1305237753348,-73
1305237753940,-67
1305237754498,-74
1305237755060,-72
1305237755598,-68
1305237756170,-67
1305237756737,-74
1305237757308,-68
1305237758151,-72
1305237758714,-68
1305237759276,-73
1305237759829,-68
1305237760394,-67
1305237760964,-73
1305237761507,-73
1305237762085,-68
1305237762687,-72
1305237763267,-71
1305237763793,-68
1305237764349,-71
1305237764910,-72
1305237765463,-68
1305237766049,-68
1305237766617,-72
1305237767167,-66
1305237767705,-67
1305237768278,-71
1305237768830,-67
1305237769367,-69
1305237769905,-72
1305237770466,-70
1305237771029,-67
1305237771562,-72
1305237772139,-68
1305237772709,-68
1305237773274,-72
1305237773838,-73
1305237774363,-67
1305237774921,-71
1305237775449,-72
1305237776027,-67
1305237776595,-72
1305237777150,-72
1305237777714,-69
1305237778286,-69
1305237778843,-70
1305237779377,-68
1305237779912,-72
1305237780477,-72
1305237781044,-69
1305237781584,-68
1305237782159,-71
1305237782718,-69
1305237783278,-69
1305237783830,-72
1305237784410,-70
1305237784972,-69
1305237785533,-73
1305237786073,-71
1305237786637,-67
1305237787202,-73
1305237787731,-71
1305237788333,-68
1305237788917,-69
1305237789477,-71
1305237790013,-69
1305237790577,-70
1305237791129,-70
1305237791687,-69
1305237792246,-68
1305237792810,-70
1305237793394,-67
1305237793923,-69
1305237794503,-72
1305237795061,-70
1305237795610,-68
1305237796146,-73
1305237796702,-69
1305237797260,-67
1305237797794,-72
1305237798368,-70
1305237798923,-69
1305237799486,-72
1305237800019,-71
1305237800588,-69
1305237801138,-73
1305237801667,-74
1305237802236,-70
1305237802808,-69
1305237803328,-74
1305237803880,-68
1305237804542,-74
1305237805088,-72
1305237805690,-69
1305237806235,-68
1305237806804,-68
1305237807365,-67
1305237807911,-69
1305237808480,-72
1305237809031,-72
1305237809636,-68
1305237810172,-73
1305237810733,-73
1305237811282,-67
1305237811809,-71
1305237812376,-74
1305237812936,-69
1305237813518,-69
1305237814045,-74
1305237814616,-69
1305237815171,-69
1305237815731,-74
1305237816295,-69
1305237816864,
1305237817429,-72
1305237817963,-73
1305237818553,-69
1305237819112,-73
1305237819683,-72
1305237820213,-68
1305237820781,-73
1305237821328,-71
1305237821877,-69
1305237822416,-73
1305237822980,-72
1305237823549,-68
1305237824100,-74
1305237824678,-72
1305237825232,-68
1305237825785,-71
1305237826320,-72
1305237826882,-68
1305237827446,-69
1305237827984,-75
1305237828577,-68
1305237829131,-69
1305237829684,-73
1305237830218,-68
1305237830797,-68
1305237831371,-74
1305237831912,-68
1305237832462,-68
1305237832991,-72
1305237833559,-69
1305237834094,-70
1305237834668,-72
1305237835222,-68
1305237835778,-69
1305237836315,-71
1305237836897,-72
1305237837458,-69
1305237838028,-72
1305237838570,-71
1305237839126,-68
1305237839718,-73
1305237840251,-71
1305237840838,-69
1305237841379,-69
1305237841967,-73
1305237842504,-68
1305237843068,-68
1305237843639,-71
1305237844181,-69
1305237844761,-69
1305237845311,-72
1305237845887,-74
1305237846420,-68
1305237846998,-75
1305237847550,-72
1305237848114,-69
1305237848652,-72
1305237849214,-73
1305237849774,-69
1305237850331,-73
1305237850911,-72
1305237851489,-69
1305237852044,-68
1305237852604,-72
1305237853178,-68
1305237853744,-69
1305237854277,-72
1305237855080,-72
1305237855628,-69
1305237856170,-68
1305237856711,-72
1305237857288,-69
1305237857837,-70
1305237858369,-73
1305237858947,-69
1305237859558,-69
1305237860116,-72
1305237860669,-72
1305237861221,-69
1305237861788,-72
1305237862322,-73
1305237862853,-69
1305237863388,-71
1305237863953,-72
1305237864509,-70
1305237865096,-72
1305237865658,-72
1305237866254,-69
1305237866781,-69
1305237867349,-70
1305237867889,-68
1305237868435,-68
1305237869022,-74
1305237869590,-71
1305237870174,-69
1305237870719,-72
1305237871281,-72
1305237871832,-69
1305237872388,-74
1305237872927,-72
1305237873487,-70
1305237874040,-73
1305237874832,-73
1305237875419,-73
1305237875986,-70
1305237876516,-75
1305237877101,-73
1305237877657,-68
1305237878232,-73
1305237878785,-74
1305237879387,-69
1305237879942,-70
1305237880470,-72
1305237881046,-69
1305237881615,-68
1305237882197,-72
1305237882730,-70
1305237883313,-67
1305237883872,-73
1305237884439,-75
1305237884973,-69
1305237885559,-74
1305237886146,-73
1305237886676,-69
1305237887260,-70
1305237887835,-73
1305237888389,-69
1305237888922,-69
1305237889481,-73
1305237890034,-69
1305237890587,-68
1305237891130,-74
1305237891684,-68
1305237892238,-69
1305237892775,-73
1305237893363,-68
1305237893923,-68
1305237894484,-73
1305237895037,-73
1305237895603,-69
1305237896160,-74
1305237896690,-74
1305237897273,-69
1305237897843,-71
1305237898402,-73
1305237898939,-67
1305237899515,-70
1305237900092,-74
1305237900661,-68
1305237901202,-70
1305237901775,-74
1305237902345,-70
1305237902881,-69
1305237903483,-73
1305237904033,-69
1305237904585,-68
1305237905127,-72
1305237905699,-68
1305237906267,-68
1305237906808,-74
1305237907385,-74
1305237907947,-68
1305237908503,-73
1305237909036,-72
1305237909679,-69
1305237910237,-68
1305237910774,-74
1305237911335,-70
1305237911888,-68
1305237912450,-73
1305237913001,-68
1305237913586,-70
1305237914160,-74
1305237914739,-74
1305237915268,-70
1305237915825,-75
1305237916406,-74
1305237916945,-68
1305237917518,-73
1305237918073,-74
1305237918633,-69
1305237919160,-72
1305237919741,-73
1305237920293,-69
1305237920856,-74
1305237921725,-69
1305237922281,-73
1305237922857,-69
1305237923383,-69
1305237923958,-75
1305237924515,-69
1305237925047,-69
1305237925619,-74
1305237926248,-67
1305237926800,-72
1305237927344,-68
1305237927932,-72
1305237928454,-68
1305237929012,-73
1305237929544,-74
1305237930107,-69
1305237930670,-69
1305237931221,-71
1305237931797,-69
1305237932359,-66
1305237933040,-73
1305237933582,-74
1305237934155,-69
1305237934707,-72
1305237935236,-73
1305237935825,-68
1305237936372,-75
1305237936927,-72
1305237937476,-69
1305237938099,-69
1305237938653,-73
1305237939181,-68
1305237939777,-70
1305237940340,-76
1305237940885,-68
1305237941420,-68
1305237941998,-72
1305237942555,-70
1305237943094,-68
1305237943639,-73
1305237944172,-73
1305237944963,-68
1305237945514,-68
1305237946083,-71
1305237946670,-71
1305237947216,-68
1305237947801,-72
1305237948362,-74
1305237948933,-69
1305237949503,-73
1305237950074,-71
1305237950623,-69
1305237951174,-67
1305237951707,-73
1305237952269,-67
1305237952842,-69
1305237953380,-73
1305237953959,-68
1305237954532,-68
1305237955113,-74
1305237955652,-72
1305237956220,-67
1305237956785,-73
1305237957341,-72
1305237957921,-68
1305237958470,-74
1305237959034,-74
1305237959570,-68
1305237960123,-74
1305237960693,-73
1305237961232,-68
1305237961817,-68
1305237962387,-71
1305237962942,-68
1305237963475,-68
1305237964054,-73
1305237964602,-69
1305237965129,-68
1305237965669,-72
1305237966245,-67
1305237966819,-67
1305237967358,-73
1305237967968,-68
1305237968530,-67
1305237969082,-73
1305237969611,-74
1305237970186,-67
1305237970746,-72
1305237971290,-75
1305237971824,-68
1305237972397,-72
1305237973038,-73
1305237973568,-68
1305237974144,-68
1305237974706,-72
1305237975260,-69
1305237975796,-69
1305237976362,-75
1305237976916,-68
1305237977442,-68
1305237978011,-73
1305237978580,-68
1305237979158,-69
1305237979729,-72
1305237980308,-69
1305237980864,-69
1305237981441,-72
1305237981990,-73
1305237982554,-68
1305237983113,-69
1305237983652,-72
1305237984241,-68
1305237984813,-69
1305237985361,-73
1305237985900,-68
1305237986476,-68
1305237987043,-73
1305237987573,-73
1305237988151,-68
1305237988722,-74
1305237989315,-73
1305237990232,-73
1305237990796,-69
1305237991564,-68
1305237992095,-69
1305237992657,-74
1305237993228,-69
1305237993760,-68
1305237994345,-73
1305237994881,-69
1305237995442,-69
1305237995978,-74
1305237996592,-69
1305237997149,-69
1305237997692,-73
1305237998279,-73
1305237998864,-67
1305237999432,-73
1305237999959,-72
1305238000515,-68
1305238001078,-72
1305238001617,-72
1305238002187,-69
1305238002744,-72
1305238003328,-74
1305238003866,-68
1305238004437,-67
1305238004987,-74
1305238005552,-68
1305238006082,-70
1305238006654,-73
1305238007221,-69
1305238007758,-69
1305238008340,-74
1305238008928,-73
1305238009496,-68
1305238010033,-72
1305238010602,-73
1305238011154,-69
1305238011700,-75
1305238012237,-73
1305238012798,-68
1305238013346,-74
1305238013881,-73
1305238014452,-70
1305238015038,-73
1305238015591,-74
1305238016129,-68
1305238016722,-69
1305238017274,-74
1305238017801,-70
1305238018371,-69
1305238018926,-75
1305238019480,-69
1305238020045,-69
1305238020638,-73
1305238021193,-69
1305238021757,-68
1305238022309,-73
1305238022875,-75
1305238023443,-68
1305238023995,-73
1305238024569,-74
1305238025093,-69
1305238025648,-72
1305238026194,-74
1305238027027,-74
1305238027589,-70
1305238028122,-68
1305238028706,-73
1305238029255,-70
1305238029839,-68
1305238030370,-74
1305238030931,-69
1305238031539,-69
1305238032080,-75
1305238032655,-69
1305238033226,-70
1305238033798,-73
1305238034333,-76
1305238034906,-69
1305238035461,-73
1305238035989,-74
1305238036556,-69
1305238037104,-74
1305238037659,-76
1305238038389,-69
1305238038981,-68
1305238039535,-73
1305238040067,-74
1305238040651,-68
1305238041222,-74
1305238041771,-75
1305238042318,-69
1305238042901,-73
1305238043454,-76
1305238044037,-69
1305238044572,-70
1305238045118,-73
1305238045688,-69
1305238046230,-69
1305238046817,-73
1305238047378,-70
1305238047962,-67
1305238048520,-74
1305238049132,-70
1305238049706,-70
1305238050495,-70
1305238051076,-72
1305238051631,-74
1305238052196,-69
1305238052737,-68
1305238053310,-74
1305238053880,-69
1305238054426,-68
1305238055046,-74
1305238055597,-69
1305238056171,-68
1305238056712,-74
1305238057269,-73
1305238057825,-68
1305238058358,-74
1305238058943,-72
1305238059515,-68
1305238060088,-74
1305238060835,-75
1305238061397,-70
1305238061968,-69
1305238062502,
1305238063108,-75
1305238063661,-67
1305238064213,-67
1305238064752,-74
1305238065360,-68
1305238065926,-69
1305238066464,
1305238067046,-75
1305238067601,-68
1305238068169,-75
1305238068702,-75
1305238069296,-69
1305238069852,-74
1305238070402,-75
1305238070935,-69
1305238071514,-69
1305238072084,-73
1305238072640,-67
1305238073214,-68
1305238073797,-75
1305238074577,-74
1305238075171,-69
1305238075750,-68
1305238076322,-74
1305238076852,-68
1305238077433,-68
1305238077998,-75
1305238078554,-75
1305238079120,-69
1305238079682,-74
1305238080249,-74
1305238080780,-68
1305238081354,-75
1305238081925,-74
1305238082495,-69
1305238083029,-68
1305238083596,-73
1305238084164,-68
1305238084722,-69
1305238085302,-74
1305238085909,-67
1305238086482,-69
1305238087032,-73
1305238087598,-73
1305238088173,-68
1305238088715,-73
1305238089286,-74
1305238089843,-69
1305238090402,-74
1305238090941,-75
1305238091539,-69
1305238092096,-68
1305238092663,-75
1305238093213,-69
1305238093772,-69
1305238094348,-73
1305238094895,-69
1305238095480,-69
1305238096038,-74
1305238096589,-72
1305238097125,-69
1305238097742,-73
1305238098299,-72
1305238098827,-70
1305238099396,-69
1305238099953,-73
1305238100532,-69
1305238101061,-69
1305238101664,-74
1305238102229,-69
1305238102758,-67
1305238103329,-74
1305238103909,-70
1305238104481,-68
1305238105029,-75
1305238105602,-74
1305238106155,-67
1305238106717,-74
1305238107253,-74
1305238107827,-68
1305238108397,-73
1305238108921,-75
1305238109818,-72
1305238110398,-68
1305238110956,-69
1305238111539,-75
1305238112112,-69
1305238112662,-68
1305238113212,-73
1305238113825,-76
1305238114369,-68
1305238114907,-70
1305238115487,-75
1305238116045,-68
1305238116595,-68
1305238117136,-72
1305238117722,-69
1305238118295,-67
1305238118874,-71
1305238119416,-68
1305238119991,-68
1305238120552,-71
1305238121080,-70
1305238121649,-69
1305238122217,-71
1305238122778,-69
1305238123319,-68
1305238123895,-70
1305238124437,-71
1305238125171,-68
1305238125741,-69
1305238126303,-71
1305238126860,-71
1305238127389,-70
1305238127958,-71
1305238128534,-73
1305238129064,-68
1305238129639,-71
1305238130181,-72
1305238130732,-68
1305238131264,-71
1305238131831,-72
1305238132407,-69
1305238133004,-71
1305238133534,-72
1305238134092,-69
1305238134655,-69
1305238135234,-70
1305238135897,-68
1305238136467,-67
1305238137020,-72
1305238137563,-72
1305238138129,-68
1305238138679,-72
1305238139302,-71
1305238139895,-69
1305238140481,-69
1305238141049,-72
1305238141579,-68
1305238142150,-68
1305238142708,-72
1305238143258,-71
1305238143824,-68
1305238144387,-70
1305238144935,-72
1305238145469,-70
1305238146046,-70
1305238146593,-70
1305238147147,-68
1305238147695,-71
1305238148246,-70
1305238148829,-68
1305238149364,-70
1305238150029,-69
1305238150557,-67
1305238151132,-68
1305238151680,-70
1305238152243,-68
1305238152803,-69
1305238153340,-71
1305238153930,-72
1305238154506,-69
1305238155081,-72
1305238155621,-71
1305238156259,-69
1305238156816,-71
1305238157344,-71
1305238157917,-68
1305238158497,-68
1305238159048,-71
1305238159589,-69
1305238160172,-68
1305238160771,-72
1305238161341,-71
1305238161884,-69
1305238162463,-72
1305238163049,-72
1305238163615,-68
1305238164233,-68
1305238164824,-72
1305238165390,-74
1305238165976,-67
1305238166535,-72
1305238167113,-73
1305238167671,-68
1305238168262,-68
1305238168854,-73
1305238169422,-69
1305238170009,-66
1305238170585,-71
1305238171161,-72
1305238171703,-66
1305238172302,-72
1305238172873,-72
1305238173462,-68
1305238174026,-67
1305238174588,-72
1305238175140,-67
1305238175699,-66
1305238176287,-72
1305238176864,-72
1305238177433,-69
1305238178162,-68
1305238178728,-72
1305238179283,-67
1305238179819,-68
1305238180415,-71
1305238181004,-73
1305238181548,-68
1305238182086,-73
1305238182675,-72
1305238183244,-67
1305238183804,-67
