"","x"
"9446",-60.9733333333333
"9447",-60.9533333333333
"9448",-60.9766666666667
"9449",-60.9766666666667
"9450",-60.9866666666667
"9451",-60.9566666666667
"9452",-60.9966666666667
"9453",-60.9966666666667
"9454",-60.9533333333333
"9455",-60.9666666666667
"9456",-60.96
"9457",-61.0033333333333
"9458",-61.03
"9459",-61.04
"9460",-61.04
"9461",-61.0133333333333
"9462",-60.9933333333333
"9463",-61.0033333333333
"9464",-61.0133333333333
"9465",-60.98
"9466",-60.9533333333333
"9467",-60.9366666666667
"9468",-60.9066666666667
"9469",-60.9
"9470",-60.8566666666667
"9471",-60.8666666666667
"9472",-60.8666666666667
"9473",-60.86
"9474",-60.7966666666667
"9475",-60.7866666666667
"9476",-60.7733333333333
"9477",-60.77
"9478",-60.75
"9479",-60.7233333333333
"9480",-60.7033333333333
"9481",-60.6633333333333
"9482",-60.6133333333333
"9483",-60.57
"9484",-60.5233333333333
"9485",-60.5166666666667
"9486",-60.5166666666667
"9487",-60.5133333333333
"9488",-60.5466666666667
"9489",-60.5866666666667
"9490",-60.5733333333333
"9491",-60.5533333333333
"9492",-60.51
"9493",-60.53
"9494",-60.53
"9495",-60.5733333333333
"9496",-60.5
"9497",-60.48
"9498",-60.4466666666667
"9499",-60.4133333333333
"9500",-60.4466666666667
"9501",-60.4166666666667
"9502",-60.3933333333333
"9503",-60.4
"9504",-60.38
"9505",-60.3666666666667
"9506",-60.4166666666667
"9507",-60.45
"9508",-60.3966666666667
"9509",-60.38
"9510",-60.4033333333333
"9511",-60.44
"9512",-60.4233333333333
"9513",-60.4333333333333
"9514",-60.4
"9515",-60.4433333333333
"9516",-60.3866666666667
"9517",-60.37
"9518",-60.35
"9519",-60.2966666666667
"9520",-60.3433333333333
"9521",-60.3533333333333
"9522",-60.31
"9523",-60.3433333333333
"9524",-60.3433333333333
"9525",-60.2966666666667
"9526",-60.2266666666667
"9527",-60.2333333333333
"9528",-60.2166666666667
"9529",-60.2633333333333
"9530",-60.25
"9531",-60.2466666666667
"9532",-60.2333333333333
"9533",-60.2833333333333
"9534",-60.2233333333333
"9535",-60.26
"9536",-60.2566666666667
"9537",-60.24
"9538",-60.2933333333333
"9539",-60.3066666666667
"9540",-60.3533333333333
"9541",-60.3966666666667
"9542",-60.4366666666667
"9543",-60.4433333333333
"9544",-60.45
"9545",-60.45
"9546",-60.4366666666667
"9547",-60.4333333333333
"9548",-60.3833333333333
"9549",-60.39
"9550",-60.3966666666667
"9551",-60.42
"9552",-60.36
"9553",-60.3666666666667
"9554",-60.3633333333333
"9555",-60.3333333333333
"9556",-60.3766666666667
"9557",-60.3833333333333
"9558",-60.41
"9559",-60.4666666666667
"9560",-60.47
"9561",-60.51
"9562",-60.5433333333333
"9563",-60.5366666666667
"9564",-60.4933333333333
"9565",-60.5
"9566",-60.4866666666667
"9567",-60.4466666666667
"9568",-60.4333333333333
"9569",-60.4466666666667
"9570",-60.4266666666667
"9571",-60.4033333333333
"9572",-60.3666666666667
"9573",-60.4066666666667
"9574",-60.3733333333333
"9575",-60.38
"9576",-60.36
"9577",-60.3633333333333
"9578",-60.4166666666667
"9579",-60.4266666666667
"9580",-60.4733333333333
"9581",-60.46
"9582",-60.4333333333333
"9583",-60.39
"9584",-60.3433333333333
"9585",-60.37
"9586",-60.38
"9587",-60.4066666666667
"9588",-60.3933333333333
"9589",-60.4366666666667
"9590",-60.4466666666667
"9591",-60.45
"9592",-60.4933333333333
"9593",-60.4966666666667
"9594",-60.5433333333333
"9595",-60.5
"9596",-60.48
"9597",-60.53
"9598",-60.54
"9599",-60.5533333333333
"9600",-60.5866666666667
"9601",-60.5533333333333
"9602",-60.54
"9603",-60.5366666666667
"9604",-60.5666666666667
"9605",-60.61
"9606",-60.5833333333333
"9607",-60.5966666666667
"9608",-60.5933333333333
"9609",-60.5866666666667
"9610",-60.55
"9611",-60.5533333333333
"9612",-60.56
"9613",-60.5233333333333
"9614",-60.5566666666667
"9615",-60.61
"9616",-60.5966666666667
"9617",-60.62
"9618",-60.6366666666667
"9619",-60.68
"9620",-60.6866666666667
"9621",-60.71
"9622",-60.76
"9623",-60.7733333333333
"9624",-60.8166666666667
"9625",-60.79
"9626",-60.8133333333333
"9627",-60.8466666666667
"9628",-60.87
"9629",-60.8166666666667
"9630",-60.7733333333333
"9631",-60.81
"9632",-60.8366666666667
"9633",-60.81
"9634",-60.84
"9635",-60.8966666666667
"9636",-60.9
"9637",-60.9033333333333
"9638",-60.94
"9639",-60.9933333333333
"9640",-61.0166666666667
"9641",-61.03
"9642",-61.0766666666667
"9643",-61.1066666666667
"9644",-61.1466666666667
"9645",-61.1333333333333
"9646",-61.18
"9647",-61.14
"9648",-61.14
"9649",-61.0866666666667
"9650",-61.0966666666667
"9651",-61.0833333333333
"9652",-61.11
"9653",-61.1433333333333
"9654",-61.1166666666667
"9655",-61.1066666666667
"9656",-61.1066666666667
"9657",-61.1
"9658",-61.1433333333333
"9659",-61.2066666666667
"9660",-61.16
"9661",-61.1233333333333
"9662",-61.1066666666667
"9663",-61.1133333333333
"9664",-61.1166666666667
"9665",-61.0866666666667
"9666",-61.0866666666667
"9667",-61.07
"9668",-61.1133333333333
"9669",-61.11
"9670",-61.1533333333333
"9671",-61.15
"9672",-61.1233333333333
"9673",-61.1833333333333
"9674",-61.1933333333333
"9675",-61.14
"9676",-61.0833333333333
"9677",-61.0833333333333
"9678",-61.0833333333333
"9679",-61.0766666666667
"9680",-61.0833333333333
"9681",-61.0766666666667
"9682",-61.0666666666667
"9683",-61.1066666666667
"9684",-61.1166666666667
"9685",-61.12
"9686",-61.19
"9687",-61.1966666666667
"9688",-61.17
"9689",-61.2
"9690",-61.2366666666667
"9691",-61.2233333333333
"9692",-61.26
"9693",-61.2666666666667
"9694",-61.2466666666667
"9695",-61.2166666666667
"9696",-61.22
"9697",-61.22
"9698",-61.1733333333333
"9699",-61.1533333333333
"9700",-61.2
"9701",-61.2
"9702",-61.24
"9703",-61.2333333333333
"9704",-61.2766666666667
"9705",-61.2366666666667
"9706",-61.28
"9707",-61.3333333333333
"9708",-61.3133333333333
"9709",-61.3466666666667
"9710",-61.3
"9711",-61.34
"9712",-61.3133333333333
"9713",-61.33
"9714",-61.3766666666667
"9715",-61.3966666666667
"9716",-61.3933333333333
"9717",-61.3933333333333
"9718",-61.45
"9719",-61.5033333333333
"9720",-61.5533333333333
"9721",-61.5333333333333
"9722",-61.6133333333333
"9723",-61.6333333333333
"9724",-61.6666666666667
"9725",-61.64
"9726",-61.6233333333333
"9727",-61.6266666666667
"9728",-61.6766666666667
"9729",-61.67
"9730",-61.6966666666667
"9731",-61.74
"9732",-61.7233333333333
"9733",-61.7133333333333
"9734",-61.7366666666667
"9735",-61.7866666666667
"9736",-61.7633333333333
"9737",-61.73
"9738",-61.6933333333333
"9739",-61.7533333333333
"9740",-61.8033333333333
"9741",-61.76
"9742",-61.76
"9743",-61.8133333333333
"9744",-61.83
"9745",-61.85
"9746",-61.8433333333333
"9747",-61.8466666666667
"9748",-61.8266666666667
"9749",-61.88
"9750",-61.9033333333333
"9751",-61.9366666666667
"9752",-61.9366666666667
"9753",-61.99
"9754",-62.04
"9755",-62.0666666666667
"9756",-62.0566666666667
"9757",-62.0666666666667
"9758",-62.0866666666667
"9759",-62.05
"9760",-62.0366666666667
"9761",-62.0633333333333
"9762",-62.1
"9763",-62.0933333333333
"9764",-62.1533333333333
"9765",-62.1466666666667
"9766",-62.1366666666667
"9767",-62.1366666666667
"9768",-62.0966666666667
"9769",-62.1033333333333
"9770",-62.1
"9771",-62.09
"9772",-62.1133333333333
"9773",-62.1566666666667
"9774",-62.1566666666667
"9775",-62.1566666666667
"9776",-62.1966666666667
"9777",-62.1733333333333
"9778",-62.22
"9779",-62.2233333333333
"9780",-62.2633333333333
"9781",-62.2966666666667
"9782",-62.3466666666667
"9783",-62.3866666666667
"9784",-62.4166666666667
"9785",-62.3966666666667
"9786",-62.3466666666667
"9787",-62.4
"9788",-62.4166666666667
"9789",-62.4133333333333
"9790",-62.43
"9791",-62.47
"9792",-62.5033333333333
"9793",-62.52
"9794",-62.56
"9795",-62.5666666666667
"9796",-62.6
"9797",-62.6
"9798",-62.6333333333333
"9799",-62.64
"9800",-62.6
"9801",-62.62
"9802",-62.67
"9803",-62.67
"9804",-62.6566666666667
"9805",-62.68
"9806",-62.68
"9807",-62.6333333333333
"9808",-62.67
"9809",-62.7033333333333
"9810",-62.6933333333333
"9811",-62.6866666666667
"9812",-62.6833333333333
"9813",-62.6866666666667
"9814",-62.7133333333333
"9815",-62.6733333333333
"9816",-62.7
"9817",-62.7433333333333
"9818",-62.7
"9819",-62.72
"9820",-62.6766666666667
"9821",-62.64
"9822",-62.7
"9823",-62.6566666666667
"9824",-62.63
"9825",-62.6533333333333
"9826",-62.66
"9827",-62.6233333333333
"9828",-62.6166666666667
"9829",-62.58
"9830",-62.5566666666667
"9831",-62.5133333333333
"9832",-62.5066666666667
"9833",-62.4833333333333
"9834",-62.49
"9835",-62.4866666666667
"9836",-62.43
"9837",-62.4366666666667
"9838",-62.4433333333333
"9839",-62.4333333333333
"9840",-62.43
"9841",-62.4133333333333
"9842",-62.39
"9843",-62.39
"9844",-62.3666666666667
"9845",-62.3766666666667
"9846",-62.3833333333333
"9847",-62.4266666666667
"9848",-62.42
"9849",-62.41
"9850",-62.4033333333333
"9851",-62.36
"9852",-62.3733333333333
"9853",-62.4133333333333
"9854",-62.4433333333333
"9855",-62.46
"9856",-62.46
"9857",-62.4533333333333
"9858",-62.4133333333333
"9859",-62.4066666666667
"9860",-62.3733333333333
"9861",-62.3333333333333
"9862",-62.3533333333333
"9863",-62.3866666666667
"9864",-62.4
"9865",-62.44
"9866",-62.47
"9867",-62.4966666666667
"9868",-62.5533333333333
"9869",-62.56
"9870",-62.5533333333333
"9871",-62.5766666666667
"9872",-62.59
"9873",-62.5766666666667
"9874",-62.61
"9875",-62.6433333333333
"9876",-62.6233333333333
"9877",-62.58
"9878",-62.5366666666667
"9879",-62.55
"9880",-62.5466666666667
"9881",-62.5733333333333
"9882",-62.6
"9883",-62.6166666666667
"9884",-62.6466666666667
"9885",-62.65
"9886",-62.6666666666667
"9887",-62.67
"9888",-62.6633333333333
"9889",-62.6366666666667
"9890",-62.5933333333333
"9891",-62.6
"9892",-62.5666666666667
"9893",-62.5166666666667
"9894",-62.5166666666667
"9895",-62.52
"9896",-62.4866666666667
"9897",-62.4833333333333
"9898",-62.4966666666667
"9899",-62.4866666666667
"9900",-62.4533333333333
"9901",-62.4633333333333
"9902",-62.51
"9903",-62.5066666666667
"9904",-62.4566666666667
"9905",-62.4133333333333
"9906",-62.4433333333333
"9907",-62.4566666666667
"9908",-62.5033333333333
"9909",-62.53
"9910",-62.5466666666667
"9911",-62.5366666666667
"9912",-62.54
"9913",-62.5566666666667
"9914",-62.53
"9915",-62.5
"9916",-62.5133333333333
"9917",-62.49
"9918",-62.45
"9919",-62.4066666666667
"9920",-62.36
"9921",-62.3266666666667
"9922",-62.3166666666667
"9923",-62.29
"9924",-62.26
"9925",-62.2766666666667
"9926",-62.24
"9927",-62.23
"9928",-62.2033333333333
"9929",-62.2066666666667
"9930",-62.2133333333333
"9931",-62.1766666666667
"9932",-62.1366666666667
"9933",-62.18
"9934",-62.1466666666667
"9935",-62.0933333333333
"9936",-62.09
"9937",-62.13
"9938",-62.0833333333333
"9939",-62.0433333333333
"9940",-62.0366666666667
"9941",-62.01
"9942",-61.9866666666667
"9943",-61.97
"9944",-61.9433333333333
"9945",-61.96
"9946",-61.94
"9947",-61.9633333333333
"9948",-61.9566666666667
"9949",-61.9566666666667
"9950",-61.96
"9951",-62.02
"9952",-61.9733333333333
"9953",-61.93
"9954",-61.9333333333333
"9955",-61.9766666666667
"9956",-61.99
"9957",-61.9966666666667
"9958",-61.9666666666667
"9959",-61.9266666666667
"9960",-61.93
"9961",-61.96
"9962",-61.9933333333333
"9963",-61.97
"9964",-61.96
"9965",-61.9766666666667
"9966",-62.02
"9967",-61.99
"9968",-62.0033333333333
"9969",-62.0166666666667
"9970",-61.9966666666667
"9971",-62.0266666666667
"9972",-62.06
"9973",-62.0433333333333
"9974",-62.0766666666667
"9975",-62.1033333333333
"9976",-62.1366666666667
"9977",-62.1433333333333
"9978",-62.1633333333333
"9979",-62.12
"9980",-62.0733333333333
"9981",-62.03
"9982",-62.0133333333333
"9983",-61.9433333333333
"9984",-61.9
"9985",-61.8733333333333
"9986",-61.8066666666667
"9987",-61.8133333333333
"9988",-61.8433333333333
"9989",-61.77
"9990",-61.7666666666667
"9991",-61.7366666666667
"9992",-61.7466666666667
"9993",-61.76
"9994",-61.7566666666667
"9995",-61.7533333333333
"9996",-61.7533333333333
"9997",-61.7433333333333
"9998",-61.7633333333333
"9999",-61.7566666666667
"10000",-61.7166666666667
"10001",-61.7366666666667
"10002",-61.7033333333333
"10003",-61.6733333333333
"10004",-61.6633333333333
"10005",-61.7066666666667
"10006",-61.6966666666667
"10007",-61.6566666666667
"10008",-61.67
"10009",-61.66
"10010",-61.7033333333333
"10011",-61.71
"10012",-61.7366666666667
"10013",-61.71
"10014",-61.68
"10015",-61.6666666666667
"10016",-61.6633333333333
"10017",-61.65
"10018",-61.5966666666667
"10019",-61.5466666666667
"10020",-61.5
"10021",-61.4933333333333
"10022",-61.42
"10023",-61.41
"10024",-61.3666666666667
"10025",-61.39
"10026",-61.3866666666667
"10027",-61.34
"10028",-61.2766666666667
"10029",-61.2466666666667
"10030",-61.2633333333333
"10031",-61.2666666666667
"10032",-61.2833333333333
"10033",-61.2766666666667
"10034",-61.2566666666667
"10035",-61.21
"10036",-61.2033333333333
"10037",-61.24
"10038",-61.2633333333333
"10039",-61.2166666666667
"10040",-61.1733333333333
"10041",-61.21
"10042",-61.2166666666667
"10043",-61.1933333333333
"10044",-61.1833333333333
"10045",-61.1766666666667
"10046",-61.1533333333333
"10047",-61.1333333333333
"10048",-61.1266666666667
"10049",-61.0666666666667
"10050",-61.03
"10051",-60.9933333333333
"10052",-60.9933333333333
"10053",-60.9366666666667
"10054",-60.88
"10055",-60.8566666666667
"10056",-60.8566666666667
"10057",-60.83
"10058",-60.8066666666667
"10059",-60.8033333333333
"10060",-60.7933333333333
"10061",-60.7366666666667
"10062",-60.6733333333333
"10063",-60.69
"10064",-60.6233333333333
"10065",-60.62
"10066",-60.65
"10067",-60.6166666666667
"10068",-60.6366666666667
"10069",-60.61
"10070",-60.6366666666667
"10071",-60.6366666666667
"10072",-60.6066666666667
"10073",-60.5633333333333
"10074",-60.6033333333333
"10075",-60.6266666666667
"10076",-60.5933333333333
"10077",-60.5966666666667
"10078",-60.58
"10079",-60.5833333333333
"10080",-60.5733333333333
"10081",-60.54
"10082",-60.5366666666667
"10083",-60.5433333333333
"10084",-60.52
"10085",-60.5366666666667
"10086",-60.5333333333333
"10087",-60.4766666666667
"10088",-60.4233333333333
"10089",-60.43
"10090",-60.4366666666667
"10091",-60.43
"10092",-60.4366666666667
"10093",-60.4233333333333
"10094",-60.39
"10095",-60.41
"10096",-60.3866666666667
"10097",-60.3933333333333
"10098",-60.4066666666667
"10099",-60.41
"10100",-60.43
"10101",-60.42
"10102",-60.37
"10103",-60.3466666666667
"10104",-60.3433333333333
"10105",-60.3133333333333
"10106",-60.32
"10107",-60.36
"10108",-60.3266666666667
"10109",-60.2933333333333
"10110",-60.2633333333333
"10111",-60.27
"10112",-60.29
"10113",-60.32
"10114",-60.31
"10115",-60.3266666666667
"10116",-60.3166666666667
"10117",-60.2733333333333
"10118",-60.3066666666667
"10119",-60.31
"10120",-60.35
"10121",-60.36
"10122",-60.31
"10123",-60.32
"10124",-60.3033333333333
"10125",-60.2966666666667
"10126",-60.2966666666667
"10127",-60.3533333333333
"10128",-60.3466666666667
"10129",-60.38
"10130",-60.4366666666667
"10131",-60.42
"10132",-60.3866666666667
"10133",-60.3833333333333
"10134",-60.4233333333333
"10135",-60.43
"10136",-60.4533333333333
"10137",-60.4466666666667
"10138",-60.3766666666667
"10139",-60.3733333333333
"10140",-60.33
"10141",-60.31
"10142",-60.3333333333333
"10143",-60.3366666666667
"10144",-60.3166666666667
"10145",-60.3233333333333
"10146",-60.3533333333333
"10147",-60.3
"10148",-60.3466666666667
"10149",-60.3133333333333
"10150",-60.32
"10151",-60.3166666666667
"10152",-60.2933333333333
"10153",-60.32
"10154",-60.3033333333333
"10155",-60.29
"10156",-60.2566666666667
"10157",-60.2533333333333
"10158",-60.2933333333333
"10159",-60.2433333333333
"10160",-60.2533333333333
"10161",-60.2533333333333
"10162",-60.1866666666667
"10163",-60.1833333333333
"10164",-60.2133333333333
"10165",-60.19
"10166",-60.1833333333333
"10167",-60.16
"10168",-60.1533333333333
"10169",-60.1066666666667
"10170",-60.1766666666667
"10171",-60.1633333333333
"10172",-60.1933333333333
"10173",-60.19
"10174",-60.17
"10175",-60.15
"10176",-60.17
"10177",-60.1766666666667
"10178",-60.1733333333333
"10179",-60.1233333333333
"10180",-60.1066666666667
"10181",-60.0833333333333
"10182",-60.06
"10183",-60.06
"10184",-60.0433333333333
"10185",-60.01
"10186",-60.0133333333333
"10187",-59.9833333333333
"10188",-59.9933333333333
"10189",-59.9866666666667
"10190",-60.0166666666667
"10191",-59.9866666666667
"10192",-59.9766666666667
"10193",-59.9866666666667
"10194",-59.95
"10195",-59.95
"10196",-59.9366666666667
"10197",-59.91
"10198",-59.9066666666667
"10199",-59.89
"10200",-59.9366666666667
"10201",-59.92
"10202",-59.8766666666667
"10203",-59.8566666666667
"10204",-59.9233333333333
"10205",-59.9233333333333
"10206",-59.8966666666667
"10207",-59.8566666666667
"10208",-59.81
"10209",-59.8066666666667
"10210",-59.83
"10211",-59.7933333333333
"10212",-59.79
"10213",-59.7866666666667
"10214",-59.7833333333333
"10215",-59.7766666666667
"10216",-59.7866666666667
"10217",-59.7633333333333
"10218",-59.7633333333333
"10219",-59.79
"10220",-59.86
"10221",-59.8466666666667
"10222",-59.8066666666667
"10223",-59.81
"10224",-59.8333333333333
"10225",-59.8633333333333
"10226",-59.8833333333333
"10227",-59.8666666666667
"10228",-59.8733333333333
"10229",-59.8833333333333
"10230",-59.9233333333333
"10231",-59.99
"10232",-60.06
"10233",-60.0333333333333
"10234",-60.02
"10235",-60.02
"10236",-60.02
"10237",-59.97
"10238",-59.99
"10239",-60.01
"10240",-59.99
"10241",-60.06
"10242",-60.0666666666667
"10243",-60.0733333333333
"10244",-60.0633333333333
"10245",-60.1333333333333
"10246",-60.12
"10247",-60.1433333333333
"10248",-60.19
"10249",-60.21
"10250",-60.1666666666667
"10251",-60.1066666666667
"10252",-60.1066666666667
"10253",-60.1366666666667
"10254",-60.1633333333333
"10255",-60.1233333333333
"10256",-60.1433333333333
"10257",-60.1466666666667
"10258",-60.2166666666667
"10259",-60.1966666666667
"10260",-60.24
"10261",-60.2
"10262",-60.1866666666667
"10263",-60.1733333333333
"10264",-60.16
"10265",-60.1766666666667
"10266",-60.2
"10267",-60.22
"10268",-60.2
"10269",-60.2266666666667
"10270",-60.2133333333333
"10271",-60.1933333333333
"10272",-60.1766666666667
"10273",-60.16
"10274",-60.12
"10275",-60.0966666666667
"10276",-60.1366666666667
"10277",-60.0966666666667
"10278",-60.07
"10279",-60.0733333333333
"10280",-60.14
"10281",-60.17
"10282",-60.1466666666667
"10283",-60.1366666666667
"10284",-60.1466666666667
"10285",-60.1433333333333
"10286",-60.1433333333333
"10287",-60.2033333333333
"10288",-60.18
"10289",-60.22
"10290",-60.1866666666667
"10291",-60.1966666666667
"10292",-60.1766666666667
"10293",-60.1833333333333
"10294",-60.1766666666667
"10295",-60.1966666666667
"10296",-60.2666666666667
"10297",-60.2966666666667
"10298",-60.3433333333333
"10299",-60.32
"10300",-60.33
"10301",-60.31
"10302",-60.3133333333333
"10303",-60.31
"10304",-60.2866666666667
"10305",-60.2433333333333
"10306",-60.2066666666667
"10307",-60.1966666666667
"10308",-60.2233333333333
"10309",-60.25
"10310",-60.26
"10311",-60.2233333333333
"10312",-60.1966666666667
"10313",-60.1733333333333
"10314",-60.1533333333333
"10315",-60.1566666666667
"10316",-60.18
"10317",-60.1733333333333
"10318",-60.1966666666667
"10319",-60.27
"10320",-60.2766666666667
"10321",-60.3266666666667
"10322",-60.33
"10323",-60.3266666666667
"10324",-60.3666666666667
"10325",-60.41
"10326",-60.4
"10327",-60.41
"10328",-60.4666666666667
"10329",-60.4866666666667
"10330",-60.4866666666667
"10331",-60.4366666666667
"10332",-60.46
"10333",-60.4566666666667
"10334",-60.4533333333333
"10335",-60.5066666666667
"10336",-60.5066666666667
"10337",-60.5333333333333
"10338",-60.5466666666667
"10339",-60.56
"10340",-60.5733333333333
"10341",-60.5233333333333
